user_id,age,occupation,gender
64298,30,sales/marketing,F
29635,28,K-12 student,M
27836,25,college/grad student,M
63634,29,college/grad student,M
32874,34,executive/managerial,M
67076,30,college/grad student,F
10305,28,executive/managerial,F
54725,55,executive/managerial,M
28877,30,college/grad student,F
77190,30,college/grad student,M
46044,26,college/grad student,M
64846,18,tradesman/craftsman,M
70661,38,lawyer,M
5063,32,sales/marketing,M
44699,29,executive/managerial,M
46845,27,artist,M
48381,20,sales/marketing,M
82741,32,other or not specified,M
42409,29,other or not specified,F
24661,38,artist,M
66868,30,executive/managerial,M
47163,33,college/grad student,M
50929,28,executive/managerial,M
18134,26,college/grad student,M
93431,33,sales/marketing,M
8278,27,college/grad student,M
24975,30,college/grad student,M
8844,34,executive/managerial,M
13517,34,K-12 student,M
42024,32,college/grad student,M
93390,33,college/grad student,M
100869,29,self-employed,M
100040,29,K-12 student,M
34905,32,scientist,M
55211,34,other or not specified,M
25250,27,sales/marketing,F
69508,32,college/grad student,M
63662,26,executive/managerial,M
66233,26,college/grad student,M
84724,26,sales/marketing,F
96500,26,college/grad student,M
4883,55,executive/managerial,M
94117,25,sales/marketing,M
51860,42,college/grad student,M
4379,30,homemaker,M
59587,27,executive/managerial,M
72978,22,college/grad student,M
63916,36,other or not specified,F
47880,26,scientist,M
20833,28,college/grad student,M
70312,47,other or not specified,M
48952,33,college/grad student,M
21615,71,artist,M
51448,18,homemaker,F
52558,29,executive/managerial,M
65485,29,executive/managerial,M
21830,32,college/grad student,M
83937,33,executive/managerial,M
48310,29,college/grad student,M
24276,31,college/grad student,M
76435,25,sales/marketing,M
98256,24,college/grad student,M
13480,28,college/grad student,M
11879,26,scientist,M
53015,25,college/grad student,M
874,33,other or not specified,M
39438,26,other or not specified,F
100768,32,executive/managerial,M
86950,32,scientist,M
49281,8,K-12 student,M
50775,34,homemaker,M
3397,34,sales/marketing,M
77105,44,academic/educator,F
55205,19,K-12 student,M
75465,32,executive/managerial,M
101373,29,artist,M
10503,26,scientist,M
85096,75,executive/managerial,M
34745,31,executive/managerial,F
56503,18,K-12 student,M
96528,26,executive/managerial,M
37271,27,college/grad student,F
89494,27,college/grad student,M
20903,33,artist,F
89384,33,scientist,M
36169,30,programmer,M
39851,27,executive/managerial,M
48988,26,academic/educator,F
48502,29,self-employed,M
95415,30,executive/managerial,M
32582,27,scientist,M
66353,11,homemaker,F
7691,26,college/grad student,M
55289,29,executive/managerial,M
81504,46,academic/educator,F
86048,28,sales/marketing,F
5759,32,college/grad student,M
99730,18,sales/marketing,M
92579,33,executive/managerial,M
94074,27,other or not specified,M
71693,25,executive/managerial,M
18253,26,academic/educator,F
51875,14,K-12 student,M
60633,30,college/grad student,M
91108,29,self-employed,M
57233,25,college/grad student,M
3140,25,executive/managerial,M
23749,25,sales/marketing,M
49153,28,scientist,M
75389,29,artist,F
6684,25,scientist,F
97999,33,sales/marketing,M
63290,48,academic/educator,F
38891,28,executive/managerial,M
85411,32,college/grad student,M
97857,31,homemaker,M
34485,33,sales/marketing,M
76934,34,college/grad student,M
36608,32,college/grad student,M
45219,33,retired,F
38740,28,executive/managerial,M
59128,30,executive/managerial,M
103106,15,K-12 student,M
84536,24,executive/managerial,M
37965,30,artist,F
39784,28,college/grad student,M
75955,29,K-12 student,M
95181,30,artist,M
14709,27,executive/managerial,M
101868,27,executive/managerial,M
100917,32,programmer,M
5709,30,college/grad student,M
79011,26,clerical/admin,M
32740,29,scientist,M
27788,25,college/grad student,M
18628,44,sales/marketing,M
27746,31,scientist,M
69581,27,executive/managerial,M
52223,28,K-12 student,M
102102,29,college/grad student,M
85271,30,technician/engineer,M
94060,34,college/grad student,M
77570,63,doctor/health care,F
4203,25,college/grad student,M
11461,33,college/grad student,M
20518,29,college/grad student,M
24861,32,scientist,M
49335,33,college/grad student,M
24915,25,executive/managerial,M
64114,29,executive/managerial,M
10615,30,homemaker,M
45003,33,executive/managerial,M
85123,34,scientist,M
40775,30,executive/managerial,M
100943,33,college/grad student,M
25393,29,executive/managerial,M
57413,31,college/grad student,M
101874,25,scientist,M
16693,49,sales/marketing,M
68096,30,sales/marketing,M
6021,28,sales/marketing,M
52887,25,executive/managerial,M
76152,26,sales/marketing,M
92535,33,academic/educator,M
100868,21,other or not specified,M
53682,38,self-employed,M
67281,51,retired,F
62096,27,college/grad student,M
72284,32,sales/marketing,M
74495,26,other or not specified,M
77930,25,K-12 student,M
21932,28,college/grad student,M
54955,32,sales/marketing,M
16339,18,clerical/admin,M
101894,29,college/grad student,M
59821,33,self-employed,M
44424,18,college/grad student,M
76344,26,college/grad student,M
92191,25,executive/managerial,M
13056,29,college/grad student,M
40799,21,college/grad student,M
8847,28,other or not specified,M
54546,27,self-employed,M
76389,33,self-employed,F
89677,27,sales/marketing,M
69485,34,sales/marketing,M
30031,20,sales/marketing,M
19289,18,sales/marketing,M
37996,25,executive/managerial,M
29591,30,programmer,M
83133,32,college/grad student,M
42949,29,homemaker,F
17179,30,sales/marketing,M
2706,28,executive/managerial,M
30003,28,sales/marketing,M
51383,27,academic/educator,M
91088,30,executive/managerial,M
82740,25,college/grad student,M
52347,21,scientist,M
24477,33,technician/engineer,M
62276,29,scientist,M
3608,22,college/grad student,M
33609,34,sales/marketing,M
19870,25,scientist,M
89281,25,other or not specified,F
40553,33,scientist,M
29557,32,clerical/admin,M
71500,28,college/grad student,M
80842,29,college/grad student,M
38752,32,college/grad student,M
4594,26,sales/marketing,M
59615,21,sales/marketing,M
44315,27,executive/managerial,M
16414,27,executive/managerial,M
11087,31,other or not specified,M
39735,27,academic/educator,F
35761,25,sales/marketing,M
76333,19,sales/marketing,M
39758,30,technician/engineer,M
72347,25,sales/marketing,M
23521,22,scientist,M
38382,39,executive/managerial,F
56584,32,other or not specified,M
46619,33,other or not specified,F
16877,32,executive/managerial,M
50695,31,scientist,M
25969,26,executive/managerial,M
52188,28,college/grad student,M
65817,25,executive/managerial,M
16796,47,executive/managerial,M
19937,27,artist,M
38264,25,sales/marketing,M
72763,27,college/grad student,M
26535,33,artist,M
9667,33,executive/managerial,M
8560,33,college/grad student,F
84748,34,executive/managerial,M
83037,30,college/grad student,M
94389,30,technician/engineer,M
46283,26,K-12 student,M
51306,34,college/grad student,M
723,28,clerical/admin,F
44590,52,executive/managerial,M
45566,28,scientist,M
14782,31,scientist,M
36980,65,retired,F
1898,32,executive/managerial,M
66721,34,executive/managerial,M
47687,21,technician/engineer,M
99033,33,college/grad student,F
39175,31,executive/managerial,M
58895,31,college/grad student,M
50581,31,executive/managerial,M
54440,33,scientist,M
84759,27,college/grad student,M
34621,25,college/grad student,M
87220,25,other or not specified,M
66385,28,executive/managerial,M
101429,25,executive/managerial,M
85764,31,executive/managerial,M
88280,27,college/grad student,M
3156,30,programmer,M
54804,18,K-12 student,M
52692,34,sales/marketing,M
21716,28,executive/managerial,M
13152,27,college/grad student,M
62696,31,executive/managerial,M
52923,25,academic/educator,F
79848,28,college/grad student,M
86752,26,college/grad student,M
74472,30,sales/marketing,M
78730,28,sales/marketing,M
26235,34,homemaker,M
61113,27,college/grad student,M
29191,89,academic/educator,F
82408,34,executive/managerial,M
9622,34,other or not specified,M
22166,39,sales/marketing,F
98286,25,scientist,M
46298,44,executive/managerial,M
69379,32,executive/managerial,M
85973,34,college/grad student,F
76622,9,K-12 student,F
37107,27,executive/managerial,M
46557,30,scientist,M
102009,28,other or not specified,M
84135,31,self-employed,M
57203,26,programmer,M
77119,31,executive/managerial,M
42613,25,other or not specified,M
52447,28,retired,F
102731,31,college/grad student,M
36849,27,college/grad student,M
85388,34,sales/marketing,M
36279,25,executive/managerial,F
23744,30,scientist,M
99432,42,academic/educator,F
102209,32,college/grad student,M
70687,33,executive/managerial,M
72654,21,self-employed,F
79712,34,executive/managerial,M
38475,26,college/grad student,M
11996,29,college/grad student,M
74317,26,college/grad student,M
5866,25,college/grad student,M
36160,29,executive/managerial,M
5922,44,clerical/admin,M
32971,25,college/grad student,M
59897,26,executive/managerial,M
94047,29,college/grad student,F
91201,32,executive/managerial,M
4903,30,sales/marketing,M
1206,33,college/grad student,M
13317,28,executive/managerial,M
8072,32,sales/marketing,F
75889,34,self-employed,M
10875,34,college/grad student,M
16617,22,scientist,M
40825,34,college/grad student,F
16554,26,executive/managerial,M
77833,19,college/grad student,M
18114,25,college/grad student,F
91204,36,academic/educator,F
50472,29,executive/managerial,M
26476,34,scientist,M
72710,32,executive/managerial,M
56671,25,scientist,M
1046,26,academic/educator,M
82649,37,executive/managerial,F
50420,27,college/grad student,M
57318,46,self-employed,F
19977,25,self-employed,M
10042,15,scientist,M
23214,26,college/grad student,F
27906,28,college/grad student,M
66989,26,college/grad student,M
100002,30,artist,M
60303,27,executive/managerial,M
83618,34,executive/managerial,M
75489,28,executive/managerial,M
44552,25,executive/managerial,M
9021,28,technician/engineer,M
25751,31,executive/managerial,M
44950,33,clerical/admin,F
52982,32,college/grad student,M
16543,24,sales/marketing,M
53164,34,college/grad student,F
55534,25,college/grad student,M
13600,22,self-employed,M
28745,29,college/grad student,M
8492,33,executive/managerial,M
31593,19,college/grad student,M
13264,28,sales/marketing,M
97634,28,executive/managerial,M
69240,34,other or not specified,M
59289,26,executive/managerial,F
6169,34,executive/managerial,M
91291,31,college/grad student,M
30768,32,scientist,F
9943,34,executive/managerial,F
11750,34,sales/marketing,M
70639,32,college/grad student,F
86937,27,college/grad student,M
10635,30,college/grad student,F
36708,33,self-employed,M
60343,26,executive/managerial,M
11713,27,academic/educator,F
48221,26,sales/marketing,M
6102,21,sales/marketing,M
40327,30,college/grad student,M
27679,33,sales/marketing,F
67645,26,executive/managerial,M
3940,26,executive/managerial,M
83354,30,self-employed,M
83132,30,college/grad student,F
47510,18,K-12 student,F
96551,30,sales/marketing,M
30876,28,college/grad student,M
34816,32,college/grad student,M
102887,33,college/grad student,M
28194,34,programmer,M
100929,34,executive/managerial,M
64154,28,clerical/admin,M
51060,35,academic/educator,M
24664,30,college/grad student,M
67801,40,executive/managerial,M
22440,25,college/grad student,F
74155,29,college/grad student,M
8046,29,executive/managerial,M
55600,32,executive/managerial,M
89699,27,college/grad student,M
61662,30,scientist,M
57466,43,college/grad student,F
45717,33,scientist,F
19490,31,college/grad student,M
2876,32,college/grad student,F
55560,30,self-employed,M
96993,28,executive/managerial,M
77614,18,scientist,M
11431,28,K-12 student,M
32719,17,K-12 student,F
95402,28,self-employed,M
72218,30,executive/managerial,M
892,29,sales/marketing,M
96121,34,executive/managerial,M
64323,36,academic/educator,M
63468,26,scientist,M
18933,29,college/grad student,M
77170,31,other or not specified,M
10953,25,homemaker,M
61902,33,artist,M
20442,27,scientist,M
98957,27,college/grad student,M
35375,31,college/grad student,M
49484,29,sales/marketing,M
28145,28,sales/marketing,M
63978,26,scientist,F
56861,25,scientist,M
77997,25,executive/managerial,M
41691,29,tradesman/craftsman,M
21925,34,executive/managerial,M
39157,25,college/grad student,M
13268,22,other or not specified,M
20050,18,K-12 student,M
60834,28,sales/marketing,M
59285,29,college/grad student,M
67302,27,self-employed,M
84200,34,college/grad student,M
63419,25,college/grad student,M
89212,20,sales/marketing,M
8576,28,executive/managerial,M
88337,27,homemaker,M
44553,32,college/grad student,F
18317,34,executive/managerial,M
68662,25,self-employed,F
80832,26,technician/engineer,M
1514,27,college/grad student,M
63776,30,college/grad student,M
42042,26,college/grad student,M
28465,32,executive/managerial,F
37591,34,artist,M
10072,27,self-employed,M
99540,31,college/grad student,M
14102,31,other or not specified,M
83086,29,programmer,M
101306,26,self-employed,F
24819,23,sales/marketing,M
2323,26,self-employed,M
98011,29,academic/educator,M
39299,30,executive/managerial,M
10466,33,other or not specified,M
60150,30,sales/marketing,M
98063,27,executive/managerial,M
46796,34,other or not specified,F
48158,26,scientist,M
75924,32,scientist,M
16121,29,executive/managerial,M
64239,26,other or not specified,M
103061,34,sales/marketing,F
24516,33,executive/managerial,M
11931,33,academic/educator,M
20995,34,college/grad student,M
38435,38,artist,M
56250,27,scientist,M
31234,24,scientist,M
41072,29,executive/managerial,M
44981,33,college/grad student,M
72013,25,college/grad student,M
71994,30,scientist,M
50336,31,executive/managerial,M
78460,31,homemaker,M
85928,30,college/grad student,M
89442,34,sales/marketing,M
91630,27,college/grad student,M
100525,28,self-employed,M
79445,24,sales/marketing,M
12954,31,sales/marketing,M
2231,33,executive/managerial,M
39093,21,college/grad student,M
45743,31,executive/managerial,M
26014,19,other or not specified,F
4521,43,clerical/admin,F
35367,32,scientist,M
101065,29,executive/managerial,M
5682,32,scientist,M
52483,25,academic/educator,F
64804,20,clerical/admin,M
85269,32,homemaker,M
8661,29,college/grad student,M
89327,27,college/grad student,M
28075,31,college/grad student,M
104,34,clerical/admin,F
79720,27,college/grad student,M
11975,15,K-12 student,F
14359,24,self-employed,M
53419,76,artist,F
8258,32,sales/marketing,M
97728,26,executive/managerial,M
81722,25,self-employed,M
62609,25,college/grad student,F
8916,31,scientist,F
65819,34,college/grad student,M
33785,34,college/grad student,M
13092,30,artist,M
59626,27,college/grad student,M
77504,26,college/grad student,M
88616,28,college/grad student,M
